135397,9355,0.214423,movie
135397,43630,0.214423,movie
135397,87101,0.212223,movie
135397,13811,0.210559,movie
135397,10643,0.20601,movie
135397,331,0.205527,movie
135397,49529,0.200574,movie
37724,36670,0.328142,movie
37724,206647,0.321798,movie
37724,10764,0.269069,movie
37724,700,0.264161,movie
37724,646,0.262747,movie
37724,36669,0.260025,movie
37724,681,0.23338,movie
37724,709,0.230089,movie
37724,657,0.220639,movie
37724,668,0.218687,movie
37724,253,0.210042,movie
37724,56288,0.209609,movie
37724,667,0.203771,movie
37724,36557,0.200531,movie
37724,36643,0.190554,movie
558,559,0.485071,movie
558,557,0.404145,movie
558,102382,0.232737,movie
558,1930,0.231793,movie
558,11253,0.220113,movie
558,293660,0.200446,movie
558,2661,0.198148,movie
558,1924,0.195837,movie
558,271110,0.19518,movie
558,36657,0.190941,movie
558,8960,0.189832,movie
558,268,0.184466,movie
558,297761,0.184466,movie
558,10138,0.180334,movie
558,308531,0.178609,movie
68721,10138,0.48089,movie
68721,1726,0.42339,movie
68721,99861,0.372954,movie
68721,271110,0.35783,movie
68721,36657,0.327327,movie
68721,24428,0.312195,movie
68721,102899,0.308167,movie
68721,1771,0.299382,movie
68721,10195,0.270501,movie
68721,76338,0.264039,movie
68721,246655,0.25016,movie
68721,100402,0.242091,movie
68721,36668,0.235702,movie
68721,49538,0.234509,movie
68721,1924,0.232104,movie
12155,241259,0.373724,movie
12155,14517,0.294245,movie
12155,129,0.254374,movie
12155,118,0.24218,movie
12155,10140,0.222475,movie
12155,27374,0.216353,movie
12155,11359,0.215744,movie
12155,116711,0.214529,movie
12155,227707,0.201843,movie
12155,164372,0.19768,movie
12155,19933,0.196865,movie
12155,4523,0.194794,movie
12155,58595,0.192669,movie
12155,408,0.189526,movie
12155,266647,0.185217,movie
36668,36658,0.426401,movie
36668,36657,0.424334,movie
36668,127585,0.390868,movie
36668,2080,0.353553,movie
36668,49538,0.319801,movie
36668,246655,0.303239,movie
36668,76170,0.288675,movie
36668,1726,0.244949,movie
36668,271110,0.241523,movie
36668,68721,0.235702,movie
36668,43630,0.235702,movie
36668,10643,0.226455,movie
36668,10138,0.223152,movie
36668,8698,0.222718,movie
36668,99861,0.213003,movie
62211,585,0.331061,movie
62211,9297,0.29794,movie
62211,10567,0.255377,movie
62211,49948,0.247537,movie
62211,3170,0.228218,movie
62211,177572,0.219971,movie
62211,14317,0.218218,movie
62211,41630,0.2179,movie
62211,9023,0.217597,movie
62211,239897,0.210819,movie
